url,type,Results
http://torcache.net/torrent/BA011B44E9899EB28CFD5FCB72339B991A2ECC70.torrent?title=[kickass.to]va.the.music.of.grand.theft.auto.v.limited.edition.ost.3cd.box.set.2014.flac,benign,0
soccerlens.com/largest-football-stadiums/36427/,benign,0
http://www.qrscelltech.com/de/produkte/produkt-3,defacement,2
openplanetideas.com/our_blog/community-manager/build-hour-get-involved-to-develop-your-concept-with-your-community/,benign,0
tvguide.com/celebrities/adriana-lima/218170,benign,0
bookfinder.com/author/line-trudel/,benign,0
csus.edu/calst/assembly_fellowship_program.html,benign,0
people.famouswhy.com/marvin_gaye/,benign,0
3alitytechnica.com/,benign,0
tjoob.com/pornstars/lanny-barby/,benign,0
uniqueairgroup.co.za,phishing,1
http://superuser.com/questions/842495/how-to-separate-onboard-soundcard-sound-from-usb-headphones,benign,0
http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=1539038912&bm1=bottom&bm2=prd,benign,0
evri.com/person/elzear-bedard-0xa4e36,benign,0
brwnbflo.com/,benign,0
http://samochody-ocac.pl/ubezpieczenia-dla-profesjonalnych-sportowcow.html,defacement,2
ranker.com/list/fresno-bands-and-musical-artists-from-here/reference,benign,0
uk.linkedin.com/in/timfletcher2,benign,0
banque-populaire-cyberpass-22-fevrier-2018.consei87.beget.tech,phishing,1
taliesinttlg.blogspot.com/2011/03/scooby-doo-mystery-incorporated-secret.html,benign,0
http://www.trenker-bestattungen.de/index.php?option=com_adsmanager&page=show_ad&adid=728&Itemid=14,defacement,2
manta.com/mb_43_E2_45/electronics/utah,benign,0
http://adinamed.com/news/index.php?page=9&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=,malware,3
http://www.szr-motorsport.de/index.php?option=com_content&view=article&id=72&Itemid=61,defacement,2
en.wikipedia.org/wiki/Annabelle_Chvostek,benign,0
peterwater201050.000webhostapp.com,phishing,1
gershonconsulting.com,phishing,1
oswegocountytoday.com/?p=56798,benign,0
toxicology.org/ai/csot/endowcontributions.asp,benign,0
hcd.ca.gov/feature/JingleTown.html,benign,0
sonicstate.com/news/2010/12/21/midi-drum-grooves-for-metallers/,benign,0
pegild.ga,phishing,1
people.famouswhy.com/jessica_lynn_cohen/,benign,0
http://www.ccimb.com.br/oportunidades/83-conheca-o-mundo-islamico.html,defacement,2
cookingchanneltv.com/ben-sargent/bio/index.html,benign,0
en.wikipedia.org/wiki/Prise_2,benign,0
kristendomens-historia.com/,benign,0
aspendogwalkers.com/?q=CDOT_I70_Webcam,benign,0
mountainhardwear.com/on/demandware.store/Sites-MountainHardwear_US-Site/default/Blog-RSS,benign,0
touchdurham.com/business/list/bid/5091374,benign,0
http://www.creuzadema.net/rubriche/tutti-gli-eventi/categoryevents/7-non-solo-de-andre,defacement,2
corporationwiki.com/people/index.aspx/G/15/41/,benign,0
http://www.gst-ukraine.com.ua/countries-roadmap/47-dominikana,defacement,2
driftwoodlodge.net/,benign,0
clinttheblackcat.com/,benign,0
balconesdeapiay.com,phishing,1
corporationwiki.com/Texas/San-Antonio/7550-W-Interstate-10-Ste-1100-San-Antonio-TX-78229-a17399365.aspx,benign,0
soundunwound.com/music/the-gadjits/1476,benign,0
absoluteastronomy.com/topics/Wisconsin_Wolves,benign,0
wn.com/KWCH-TV,benign,0
http://razemkg.pl/index.php?view=article&catid=46:aktualnoci&id=83:konferencja-prasowa&tmpl=component&print=1&layout=default&page=,defacement,2
genealogytoday.com/surname/finder.mv?Surname=Forrest,benign,0
http://www.eendrachthummelo.nl/index.php?option=com_content&view=category&id=61:algemeen&Itemid=71&layout=default,defacement,2
myspace.com/hellfreezesover,benign,0
hockeydb.com/ihdb/stats/pdisplay.php?pid=4984,benign,0
bleacherreport.com/articles/881224-nhl-predictions-2011-buffalo-sabres-will-shine-at-seasons-start,benign,0
clevelandbrowns.com/news/article-1/Browns-announce-coaching-staff/6ada47d8-211c-44fc-81ad-4f662a843074,benign,0
amazon.com/Outcasts-United-Refugee-Team-American/dp/0385522037,benign,0
papersmania.net,phishing,1
absoluteastronomy.com/topics/List_of_Quebec_senators,benign,0
geoffdavisforcongress.com/,benign,0
soccerway.com/players/omar-gaber/138942/,benign,0
http://www.shirley.com.sg/index.php?option=com_content&view=article&id=111&Itemid=78,defacement,2
en.wikipedia.org/wiki/Provigo,benign,0
http://theexpertautorepair.com/brake-repair-specials/cat.listevents/2013/02/15/-.html,defacement,2
http://buzzfil.net/article/5284/vdm/voici-les-images-les-plus-insolites-jamais-vus-2.html?href=inner_website,benign,0
attractions.uptake.com/virginia/fairfax/629214874.html,benign,0
en.wikipedia.org/wiki/Supermarket,benign,0
powercorp.com/index.php?lang=eng&comp=powerfinancial&page=profile,benign,0
http://www.newtec.ac.uk/courses/enrolling-at-newtec.html,defacement,2
downloadbox.net/queen-latifah-the-dana-owens-album_60778.html,benign,0
http://9779.info/%E7%8E%B0%E4%BB%A3%E6%8B%9B%E8%B4%B4%E7%94%BB%E8%AE%BE%E8%AE%A1/,malware,3
nassauchurch.org/cemetery/docs/archibald_alexander.htm,benign,0
youtube.com/watch?v=1P2YSktr7xU,benign,0
http://www.portmacau.com/gaj/Article.asp?id=1,defacement,2
http://www.unikate-von-alexa.de/index.php?option=com_phocagallery&view=detail&catid=1:schmuck&id=233:czestochowa-368&tmpl=component&Itemid=8,defacement,2
pryordailytimes.com/crimescourts/x906052481/Court-report-8-7,benign,0
http://www.lafavoritacb.com/index.php?option=com_content&view=article&id=96:fabrfieltro&catid=43:articulos&Itemid=75,defacement,2
hbs.edu/leadership/database/,benign,0
http://www.foehn.es/conoce-a-foeehn/antiguas-promociones/5-2x1-en-afterwork,defacement,2
trentonhistory.org/Directories/1877dir-AC.html,benign,0
nap.edu/html/comp_chem_sci/,benign,0
corstorphine.tripod.com/roots.htm,benign,0
mylife.com/c-34496928667,benign,0
amertwp.us/,benign,0
http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/fbtrack.js,malware,3
http://sladkiybuket.net/index.php?page=shop.product_details&category_id=2&product_id=73=0&option=com_virtuemart&Itemid=55,defacement,2
http://www.primascan.fr/PrimaScan/index.php?option=com_xmap&sitemap=1&Itemid=183,defacement,2
mylife.com/c-716602044,benign,0
http://www.webcreators.gr/livezilla/chat.php?template=lz_chat_frame.0.0,defacement,2
http://www.sweethome.com.gr/index.php?option=com_mailto&tmpl=component&link=db78cad02c94d4ed3a5e24ca07f32d13b036a607,defacement,2
wiki.answers.com/Q/Who_were_napoleons_parents,benign,0
citizendia.org/Cats_(musical),benign,0
http://xhamster.com/movies/4580300/busty_black_anal_slut_creampied_by_monstercock.html,benign,0
nhl.com/ice/page.htm?id=28928,benign,0
soundcloud.com/souklaye/le-roi-heenok,benign,0
http://motthegioi.vn/media/pho-thu-tuong-vu-duc-dam-tra-loi-truyen-hinh-my-ve-hang-son-doong-188491.html,benign,0
jacksonville.com/community/shorelines/2010-02-27/story/tea_party_triggers_fond_memories_of_the_hill_at_rhoda_l_martin,benign,0
bodyawaregrieving.com,phishing,1
indeed.com/cmp/Transforce,benign,0
http://www.versatilityphoneshop.co.uk/register.html,defacement,2
http://www.liderplan.com/asesoriafiscal?tmpl=component&print=1&page=,defacement,2
youtube.com/watch?v=fpwsZ75ugGY,benign,0
e-system.w3000549.ferozo.com,phishing,1
macombdaily.com/articles/2010/05/18/sports/preps/srv0000008300222.txt,benign,0
loudrockmusic.com/,benign,0
clientclientele2310.blogspot.com/2011/10/anais-pouliot-caroline-brasch.html,benign,0
yesontheprize.blogspot.com/2008/09/kovalev-video-from-tout-le-monde-en.html,benign,0
imdb.com/name/nm0230859/filmotype,benign,0
shop.cafepress.com/eternal-sunshine-of-the-spotless-mind,benign,0
http://viajesyexcursionesengil.com/index.php?option=com_content&view=article&id=117&Itemid=6,defacement,2
goal.com/en/news/1700/paraguay/2011/03/21/2405525/official-benfica-to-sign-paraguayan-prodigy-derlis-gonzalez,benign,0
http://fcdomont.fr/index.php?option=com_phocagallery&view=category&id=8&Itemid=104,defacement,2
wn.com/Francis_J_Pierce,benign,0
appl003.lsu.edu/artsci/cffsweb.nsf/$Content/Mission+&+Programs?OpenDocument,benign,0
jjmovies.com/search/?q=Monsterdick%7CMonstercock%7C%22Monster+dick%22%7C%22Monster+Cock%22&kwid=5646&c=1,benign,0
ufdc.ufl.edu/UF00065513/00138,benign,0
http://fb.com.accounts.login.userid.449825.fb12m.com/wed15/fbn/,phishing,1
http://www.weinhaus-ruthardt.de/index.php?option=com_content&view=article&id=18&Itemid=12,defacement,2
decolaser.com.ve,phishing,1
http://www.hetsa.org.au/about.html,defacement,2
http://www.autoretro.it/abarth/AB66.htm,defacement,2
youtube.com/watch?v=muSylE8zJuI,benign,0
ranker.com/list/university-of-minnesota-fraternities-and-sororities-here/reference,benign,0
slideshare.net/guestbee2a3/the-astro-schooner,benign,0
en.wikipedia.org/wiki/Air_Crash_Investigation,benign,0
kaunabreakfastkitchen.com,phishing,1
amazon.com/Theories-Personality-Calvin-S-Hall/dp/0471037559,benign,0
en.ignatianwiki.org/Rockhurst_High_School,benign,0
http://stackoverflow.com/questions/30226122/invoking-multi-line-gawk-program-in-one-line,benign,0
belgianlicenceplates.blogspot.com/2010_01_01_archive.html,benign,0
glass-etching-kits.com/,benign,0
http://www.cramarvets.co.uk/index.php?option=com_content&view=article&id=63&Itemid=69,defacement,2
isthisyour.name/directory/fullnames/ma~lecompte.htm,benign,0
lakearrowhead.net/webcam.html,benign,0
studyinmontreal.info/en/living/cote-des-neiges,benign,0
absoluteastronomy.com/topics/Walt_Disney_Television_Animation,benign,0
nwchess.com/articles/events/2008/Earth_vs_Space.htm,benign,0
http://www.uklady.walery.com.pl/index.php/component/mailto/index.html?tmpl=component&link=37928a819504d07bc333813a4e6cc9c942caa4f0,defacement,2
amazon.com/Ugly-Ego-Cameo/dp/B00009028Z,benign,0
reference.com/browse/hauling+in,benign,0
expedia.com/St-Peters-Castle-Hotels.0-l6078244-0.Travel-Guide-Filter-Hotels,benign,0
jazzuality.com/album-reviews/nikki-yanofsky-nikki-2010/,benign,0
california.n2genealogy.com/ca-county-alameda.html,benign,0
en.wikipedia.org/wiki/Category:Dancehall_musicians,benign,0
amazon.com/Russell-Stover-Flavor-Assortment-Candies/dp/B0044YMTKM,benign,0
http://www.fritec.nl/index.php/films,defacement,2
http://9gag.tv/p/aVYvxp/girls-if-you-want-something-to-cheer-you-up-or-need-some-motivations,benign,0
animenewsnetwork.com/encyclopedia/people.php?id=4667,benign,0
https://getpocket.com/signup?mode=socialmode&route=http://getpocket.com/p/pocket-topics/design,benign,0
facebook.com/FILMPRODUCERS,benign,0
youtube.com/watch?v=Zdh0eZ6P_x0,benign,0
zendayacoleman.org/,benign,0
tcm.com/tcmdb/title/71341/Buster-Keaton-A-Hard-Act-to-Follow/,benign,0
ww2.collegeahuntsic.qc.ca/Pagesdept/Sc_Sociales/psy/introsite/lexique/definitionsf.htm,benign,0
en.wikipedia.org/wiki/Shayne_O%27Connor,benign,0
slc.edu/undergraduate/study/history-social-sciences/anthropology/faculty.html,benign,0
http://www.malin-kh.cz/diskuzni-forum/7-kulturni-a-sportovni-akce/5-vylepovani-plakat,defacement,2
http://www.sprintcar.ro/contact.html,defacement,2
noteswords.org/,benign,0
tripadvisor.com/Attraction_Review-g155032-d155363-Reviews-Circuit_Gilles_Villeneuve-Montreal_Quebec.html,benign,0
pipl.com/directory/name/Brockman/Lee,benign,0
http://www.alviksby.se/index.php?view=toplist&type=toprated&option=com_joomgallery&Itemid=71,defacement,2
myspace.com/thecantarefltequartet,benign,0
twitter.com/danielriendeau,benign,0
forneyclarkgenealogy.com/getperson.php?personID=I3431&tree=forneyclark,benign,0
wn.com/Eric_bouchard_show_de_boucane_camdrag_matane,benign,0
http://www.leblancathletisme.fr/index.php?view=article&catid=46:photo&id=227:ekiden-ballan-mire-2011&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=55,defacement,2
http://dhc-sport.com/index2.php?option=com_virtuemart&page=shop.browse&category_id=39&Itemid=53&pop=1&tmpl=component,defacement,2
http://www.lebensmittel-ueberwachung.de/index.php/aktuelles?start=21,defacement,2
websters-online-dictionary.org/definition/ice,benign,0
bayarearadio.org/audio/ksol/ksol-1450_july-12-1966.shtml,benign,0
cantonassessor.com/propcards/Downer.html,benign,0
http://www.englandfencing.co.uk/index.php?option=com_content&view=category&layout=blog&id=34&Itemid=128&limitstart=10,defacement,2
royals.kansascity.com/games/334/,benign,0
en.wikipedia.org/wiki/W._S._Graham,benign,0
constablerobinson.com/?section=books&genre=38,benign,0
http://1337x.to/torrent/1143223/The-Avengers-Age-of-Ultron-2015-CAM-HINDI-Xclusive-Makintos13/,benign,0
imdb.com/name/nm0286736/,benign,0
jpssite.net/,benign,0
anangelneverdiesdanielle.blogspot.com/,benign,0
ctva.biz/UK/ITC/GideonsWay.htm,benign,0
http://dualphone.cz/mailto/component?link=aHR0cDovL2R1YWxwaG9uZS5jei9kcC0zMDU4LWZhcS8zLWZhcS1kdWFscGhvbmUtMzA1OA==,defacement,2
actionext.com/names_r/rainmakers_lyrics/information.html,benign,0
redcounty.com/content/michigan-politics-post-primary-edition,benign,0
facebook.com/people/Jon-Ellis/1629486687,benign,0
toronto.bixi.com/,benign,0
amazon.com/George-Stubbs-Painter-Catalogue-Raisonne/dp/0300125097,benign,0
youtube.com/watch?v=galdaQwMVn8,benign,0
financial-dictionary.thefreedictionary.com/privately+held+company,benign,0
kcpt.org/localproductions/ruckus/,benign,0
myspace.com/limeregal,benign,0
http://www.fluidindustries.com.au/index.php?option=com_content&view=article&id=14&Itemid=15,defacement,2
http://www.sweethome.com.gr/index.php?option=com_estateagent&act=eaadmin&task=edit&fastedit=1&id=663,defacement,2
britannia.com/bios/lords/winchester5jp.html,benign,0
hotelguides.com/washington/issaquah-wa-hotels.html,benign,0
http://pastehtml.com/view/bzw75pdqb.html,phishing,1
kb32.com/watch-live-granada-vs-atletico-madrid-15-10-2011/,benign,0
casa-acea.ca/,benign,0
en.wikipedia.org/wiki/Chuck_Norris,benign,0
english.turkcebilgi.com/KEAR+(AM),benign,0
judgepedia.org/index.php/Edward_McLean,benign,0
http://www.scandia-rasvereniging.nl/evenementen/agenda.html,defacement,2
http://vgkcompany.ru/update/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e58c8ccc0b2991c519e23ade5c9bd26bcf8c8ccc0b2991c519e23ade5c9bd26bcf,phishing,1
actressmariaparis.com/,benign,0
en.wikipedia.org/wiki/Hurricane_Ike,benign,0
http://haberdashvintage.com/wp-includes/images/index.php,phishing,1
newstribune.com/news/2011/feb/19/rockhurst-rides-run-win-over-jays/,benign,0
theusaexplorer.com/Ohio/Lima.html,benign,0
blowoutcards.com/index.php?main_page=product_info&cPath=9_101&products_id=1467,benign,0
canadalawbook.ca/McCarthy-Tetrault-s-Annotated-British-Columbia-Strata-Property-Act.html,benign,0
http://www.sanmarinosposi.com/index.php?option=com_content&view=article&id=98:ritratti-di-sole-e-dazzurro&Itemid=29,defacement,2
steelerstoday.com/?tag=jacksonville-jaguars,benign,0
amazon.ca/Dead-Presidents-Albert-Hughes/dp/B00004TZU3,benign,0
truthaboutit.net/tag/rasheed-wallace,benign,0
1067kissfm.com/,benign,0
celtictalk.net/,benign,0
http://www.enseignementlibremarche.be/stroch/index.html,defacement,2
http://www.kulgupuit.ee/index.php?view=article&id=1:2010-03-27-01-11-53&tmpl=component&print=1&layout=default&page=&lang=et,defacement,2
lyrics-celebrities.anekatips.com/some-of-the-places-i-know-lyrics-gyroscope,benign,0
http://theplumbingdoctor.net/apricus.html,defacement,2
lvmjegel.com/,benign,0
dirt.asla.org/2010/01/29/iclei-local-governments-for-sustainability-launches-sustainability-planning-toolkit/,benign,0
http://gleitschirmfluege.com/component/mailto/index.html?tmpl=component&link=aHR0cDovL2dsZWl0c2NoaXJtZmx1ZWdlLmNvbS9pbXByZXNzdW0vOC1zY2hsZWNodGVzLXdldHRlci16d2luZ3QtenVyLXBhdXNl,defacement,2
http://habbocreditosgratis.bligoo.com/,phishing,1
joebowmanphotography.com/,benign,0
http://www.fjpengfei.com/a.htm,defacement,2
healthgrades.com/physician/dr-fred-silva-yfd5w/,benign,0
http://www.hdtpaper.com/js/?us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,phishing,1
http://jamminkidsweston.com/our-blog/tags/Suzuki-violin-lessons/index.html,defacement,2
montrealmirror.com/ARCHIVES/1999/BOM99/montrealer.html,benign,0
http://www.tepolsa.com/index.php?view=article&catid=3:control-de-calidad&id=8:densidad&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=9,defacement,2
enotes.com/topic/Hochelaga_(village),benign,0
http://www.photoremote.de/de/vorschau/193-umstellung-der-softwareaktivierung-auf-unser-neues-produkt-pac,defacement,2
leatherdepot.org,phishing,1
topenglishfootballers.org/,benign,0
duckduckgo.com/1/c/Canadian_men's_international_soccer_players,benign,0
http://www.garage-pirenne.be/index.php?option=com_content&view=article&id=70&vsig70_0=4,defacement,2
http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=1951373128&bm1=top&bm2=ctr_prd,benign,0
swandolphin.com/,benign,0
http://noticias.uol.com.br/politica/ultimas-noticias/2015/03/15/protestos-contra-governo-passa-de-um-milhao-de-pessoas-no-brasil.htm,benign,0
punch-clock-software.com/,benign,0
tomter.no,phishing,1
google.com/support/forum/p/blogger/thread?tid=6dafa6fa3eb072e3&hl=en,benign,0
http://moustoir-ac.fr/les-elus/feed/rss.html,defacement,2
http://www.photoremote.de/de/newsletterarchiv,defacement,2
jigsaw.com/scid15837558/barbara_byrd_bennett.xhtml,benign,0
netflix.com/Movie/Biutiful/70117585,benign,0
cravener.net/,benign,0
slideshare.net/trinityblu/norma-jean-mortensenmarilyn-monroe-quotes,benign,0
playlistresearch.com/sfradio.htm,benign,0
dwvisions.com/p879114389,benign,0
thepiratebay.org/torrent/5357310/Nikki_Yanofsky_-_I_Believe_(2010_Winter_Olympics_Official_Song),benign,0
http://www.casasyapartamentosvacacionalesenmargarita.com/index.php?option=com_content&view=article&id=216:los-caneyes-f-04&catid=35&Itemid=55&lang=es,defacement,2
guide2usf.com/,benign,0
whosdatedwho.com/tpx_39938/morgan-fox/,benign,0
http://www.sandomenicoresidence.com/index.php?option=com_content&view=article&id=26&Itemid=3&lang=en,defacement,2
forums.televisionwithoutpity.com/index.php?showtopic=3010717&st=5865,benign,0
cisfootball.org/forums/showthread.php?t=3045,benign,0
http://contek.com.br/informativo/60-novembro-2011.html,defacement,2
kink.com/k/model_detail.jsp?performerId=16304,benign,0
standardparking.com/,benign,0
sharetv.org/person/jack_davenport,benign,0
videosurf.com/larry-mccormick-113105,benign,0
rswarrior.com/forums/33-u-s-west-coast/138836-norcal-what-happened-92-3-ksjo.html,benign,0
mrinstrumentalist.com/,benign,0
http://torcache.net/torrent/C6BFE7B9116250838C6C5ECB38A4159F9E100678.torrent?title=[kickass.to]the.messengers.2015.s01e04.hdtv.x264.2hd.ettv,benign,0
http://www.neesonmurcutt.com/houses/whale-beach-house-2008.html,defacement,2
grammy.org/recording-academy/awards,benign,0
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%B2%E3%82%A4%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FBwrQb1LW7PD9vq8A+%E9%80%8F%E6%98%8E%E3%82%AA%E3%83%8A%E3%83%9B%E3%81%AE%E5%A5%A5%E3%81%AB%E5%B0%84%E7%B2%BE+%23ero+%23douga+%23agesage,benign,0
http://www.custi-animale.ro/custi-gaini-si-pui,defacement,2
imdb.com/name/nm1429195/,benign,0
urbanfoxtv.blogspot.com/2010/07/what-makes-hd-camera.html,benign,0
english.turkcebilgi.com/Quebec+Autoroute+440+(Laval),benign,0
